id,gender,ocp_cd,age,income,kp_txn_count,kp_txn_amt,cd_ex,cc_month_mean,kp_month_mean
2114,2,3.0,6,150000,49.0,123852.63157894734,2147.3809523809523,10633.333333333334,392200.0
2115,1,3.0,4,37000,108.0,99988.0,6622.5,44150.0,416616.6666666667
2116,1,3.0,3,34000,53.0,20570.58823529412,2992.3076923076924,7780.0,58283.333333333336
2117,2,3.0,2,18000,84.0,1112.0,0.0,0.0,4633.333333333333
2118,2,9.0,3,20000,6.0,19780.0,2750.0,5500.0,24725.0
2119,1,4.0,4,73000,102.0,60792.0,326.6666666666667,3266.6666666666665,253300.0
2120,2,3.0,3,30000,217.0,15300.0,0.0,0.0,63750.0
2121,2,4.0,4,15000,32.0,6525.0,1045.8333333333333,4616.666666666667,13050.0
2122,2,1.0,4,20000,245.0,4756.0,560.0,1120.0,19816.666666666668
2123,1,3.0,4,17000,25.0,5607.6923076923085,1666.666666666667,1666.6666666666667,14580.0
2124,1,7.0,5,39000,205.0,63884.0,846.6666666666665,12700.0,266183.3333333333
2125,2,9.0,4,37000,0.0,0.0,0.0,0.0,0.0
2126,2,9.0,5,23000,99.0,14380.0,5750.0,11500.0,59916.666666666664
2127,2,3.0,4,12000,0.0,0.0,955.5555555555555,3000.0,0.0
2128,2,3.0,3,27000,40.0,5342.105263157895,1427.2727272727273,5233.333333333333,16916.666666666668
2129,2,4.0,4,78000,93.0,10700.0,2666.6666666666665,6400.0,44583.333333333336
2130,2,3.0,3,16000,37.0,6885.714285714284,14666.666666666664,44000.0,16066.666666666666
2131,2,9.0,3,23000,72.0,13310.526315789473,1396.2643678160919,6533.333333333333,42150.0
2132,2,9.0,3,16000,106.0,15162.5,0.0,0.0,60650.0
2133,2,3.0,4,62000,46.0,7357.894736842104,0.0,0.0,23300.0
2134,2,3.0,4,72000,0.0,0.0,0.0,0.0,0.0
2135,2,9.0,4,38000,194.0,23844.0,3577.777777777778,13591.666666666668,99350.0
2136,1,9.0,3,60000,48.0,70194.73684210527,1209.2592592592596,10883.333333333334,222283.33333333334
2137,1,9.0,5,167000,35.0,49927.77777777778,9970.542635658914,95683.33333333333,149783.33333333334
2138,2,9.0,3,24000,55.0,9481.818181818182,245.58823529411762,5566.666666666667,34766.666666666664
2139,2,3.0,4,113000,8.0,31566.66666666667,1921.7391304347825,7366.666666666667,31566.666666666668
2140,1,3.0,4,62000,186.0,14504.0,3954.166666666666,19400.0,60433.333333333336
2141,2,9.0,3,23000,104.0,35016.666666666664,0.0,0.0,140066.66666666666
2142,2,9.0,5,19000,0.0,0.0,890.0,4450.0,0.0
2143,1,9.0,4,84000,18.0,15653.846153846154,1450.0,2900.0,33916.666666666664
2144,2,9.0,5,100000,62.0,35366.666666666664,4466.666666666667,4466.666666666667,106100.0
2145,1,3.0,4,67000,0.0,0.0,10114.285714285714,17700.0,0.0
2146,1,9.0,3,140000,85.0,21179.166666666668,0.0,0.0,84716.66666666667
2147,2,3.0,4,29000,6.0,7400.0,190.0,7600.0,14800.0
2148,1,3.0,4,18000,339.0,41404.0,793.1818181818181,5816.666666666667,172516.66666666666
2149,1,3.0,4,19000,23.0,2446.6666666666665,3491.666666666666,20950.0,6116.666666666667
2150,2,9.0,3,20000,32.0,6953.333333333332,7450.0,29800.0,17383.333333333332
2151,2,9.0,3,19000,47.0,3736.363636363637,0.0,0.0,13700.0
2152,1,3.0,3,39000,51.0,12150.0,0.0,0.0,44550.0
2153,1,9.0,4,44000,31.0,11993.333333333336,0.0,0.0,29983.333333333332
2154,2,9.0,3,35000,126.0,11040.0,605.0,8066.666666666667,46000.0
2155,1,9.0,5,80000,17.0,9588.888888888889,1380.1994301994305,27991.666666666668,28766.666666666668
2156,2,3.0,4,30000,36.0,32708.33333333333,3535.0,14140.0,98125.0
2157,2,3.0,4,82000,81.0,19458.33333333333,243.79084967320262,6216.666666666667,77833.33333333333
2158,2,3.0,5,69000,0.0,0.0,0.0,0.0,0.0
2159,1,3.0,5,70000,0.0,0.0,0.0,0.0,0.0
2160,2,3.0,3,126000,261.0,35450.0,1541.666666666667,4625.0,141800.0
2161,1,9.0,3,24000,21.0,4533.333333333333,400.0,533.3333333333334,10880.0
2162,1,3.0,4,111000,15.0,55611.11111111112,3540.0,47200.0,100100.0
2163,2,9.0,4,31000,10.0,4360.0,4466.666666666667,4466.666666666667,10900.0
2164,1,3.0,4,18000,0.0,0.0,0.0,0.0,0.0
2165,1,3.0,3,26000,10.0,4275.0,0.0,0.0,6840.0
2166,2,3.0,4,20000,37.0,8062.5,0.0,0.0,21500.0
2167,2,3.0,5,26000,15.0,11477.777777777776,445.0,8900.0,20660.0
2168,2,9.0,4,24000,61.0,6600.0,1094.1176470588234,3100.0,18700.0
2169,1,3.0,4,88000,19.0,9562.5,12500.0,16666.666666666668,15300.0
2170,2,3.0,5,98000,46.0,12045.0,2281.35593220339,22433.333333333332,40150.0
2171,1,9.0,5,15000,0.0,0.0,642.8571428571429,3000.0,0.0
2172,1,3.0,4,41000,7.0,7275.0,6950.0,13900.0,9700.0
2173,1,3.0,5,164000,63.0,97825.0,3323.333333333333,29280.0,391300.0
2174,1,3.0,4,38000,85.0,11640.909090909092,8583.333333333334,18250.0,42683.333333333336
2175,1,3.0,4,56000,78.0,33073.913043478264,500.0,6000.0,126783.33333333333
2176,2,3.0,3,14000,38.0,6006.25,9000.0,9000.0,16016.666666666666
2177,1,3.0,3,26000,454.0,63120.0,959.7619047619047,17483.333333333332,263000.0
2178,2,3.0,4,48000,0.0,0.0,3633.333333333334,5450.0,0.0
2179,1,9.0,4,30000,218.0,17125.0,1416.666666666667,6250.0,68500.0
2180,2,3.0,3,35000,54.0,7440.909090909091,0.0,0.0,27283.333333333332
2181,2,3.0,4,36000,145.0,48958.33333333334,4612.5,12300.0,195833.33333333334
2182,1,3.0,4,51000,60.0,26466.66666666667,3986.363636363637,18566.666666666664,79400.0
2183,2,9.0,4,33000,26.0,3589.4736842105267,2762.5,4420.0,11366.666666666666
2184,1,4.0,4,61000,0.0,0.0,4842.5,9685.0,0.0
2185,1,3.0,3,49000,59.0,9222.727272727272,0.0,0.0,33816.666666666664
2186,1,9.0,4,22000,0.0,0.0,1990.909090909091,8760.0,0.0
2187,2,9.0,4,21000,0.0,0.0,1338.6666666666667,8533.333333333332,0.0
2188,2,9.0,4,82000,51.0,16255.0,0.0,0.0,54183.333333333336
2189,2,3.0,4,27000,8.0,27900.0,1272.5,5858.333333333333,37200.0
2190,1,4.0,3,49000,33.0,17355.55555555556,1625.0,2166.6666666666665,52066.666666666664
2191,2,9.0,3,44000,60.0,14688.888888888889,2478.5714285714284,11566.666666666666,44066.666666666664
2192,2,9.0,4,11000,2.0,100.0,0.0,0.0,200.0
2193,2,3.0,4,14000,41.0,5171.428571428572,9000.0,9000.0,18100.0
2194,1,9.0,3,28000,0.0,0.0,1042.857142857143,2433.3333333333335,0.0
2195,2,9.0,4,18000,0.0,0.0,1322.7272727272727,6410.0,0.0
2196,2,3.0,4,12000,43.0,12305.555555555557,2728.333333333333,13308.333333333332,36916.666666666664
2197,2,9.0,3,12000,27.0,2227.777777777778,11550.0,23100.0,6683.333333333333
2198,2,3.0,3,10000,0.0,0.0,0.0,0.0,0.0
2199,1,9.0,5,15000,0.0,0.0,2720.0,8160.0,0.0
2200,2,9.0,4,20000,74.0,16010.0,1770.0,3700.0,53366.666666666664
2201,2,3.0,4,34000,25.0,694.4444444444445,320.0,320.0,2083.3333333333335
2202,2,3.0,3,49000,217.0,151058.33333333337,1864.2616642616642,114150.0,604233.3333333334
2203,2,3.0,4,61000,92.0,28034.78260869565,2554.4117647058824,26200.0,107466.66666666667
2204,1,9.0,3,141000,62.0,38340.90909090909,714.1304347826087,10950.0,140583.33333333334
2205,2,3.0,3,32000,216.0,42484.0,1761.9047619047612,12333.333333333334,177016.66666666666
2206,2,9.0,3,54000,199.0,27060.0,406.25,1625.0,112750.0
2207,2,9.0,2,17000,91.0,3283.333333333333,237.5,633.3333333333334,13133.333333333334
2208,1,3.0,3,28000,15.0,23200.0,5826.38888888889,23875.0,27066.666666666668
2209,1,3.0,5,31000,0.0,0.0,1750.0,3750.0,0.0
2210,2,4.0,3,18000,78.0,24264.70588235294,428.5714285714286,2600.0,103125.0
2211,1,4.0,6,171000,71.0,41019.04761904762,10800.0,14400.0,143566.66666666666
2212,1,9.0,4,31000,40.0,3952.3809523809523,3500.0,7000.0,13833.333333333334
2213,1,9.0,3,31000,0.0,0.0,2415.384615384615,5233.333333333333,0.0
2214,1,3.0,3,59000,562.0,77984.0,1538.235294117647,8716.666666666666,324933.3333333333
2215,1,3.0,4,108000,1.0,900.0,28137.5,56275.0,900.0
2216,2,3.0,4,32000,38.0,3347.058823529412,1087.5,1740.0,9483.333333333334
2217,2,9.0,4,30000,65.0,14418.75,2114.8148148148152,8220.0,38450.0
2218,1,3.0,4,64000,36.0,12864.705882352939,1450.0,1933.3333333333333,36450.0
2219,2,3.0,4,30000,67.0,8841.666666666666,1440.0,3600.0,35366.666666666664
2220,2,9.0,4,31000,78.0,4236.8421052631575,687.5,2750.0,13416.666666666666
2221,1,9.0,4,37000,0.0,0.0,8937.5,35750.0,0.0
2222,1,3.0,4,22000,0.0,0.0,15000.0,30000.0,0.0
2223,1,3.0,4,24000,34.0,11376.470588235294,4402.5641025641025,26340.0,32233.333333333332
2224,1,3.0,5,38000,29.0,10516.666666666666,11258.823529411766,25300.0,21033.333333333332
2225,1,3.0,3,99000,54.0,8092.857142857143,1477.8846153846152,5373.333333333334,28325.0
2226,2,9.0,3,64000,63.0,19617.391304347828,5497.619047619048,24325.0,75200.0
2227,1,9.0,4,67000,254.0,21361.904761904763,465.625,2980.0,74766.66666666667
2228,2,3.0,4,24000,61.0,4377.272727272727,1718.1818181818182,6300.0,16050.0
2229,2,9.0,5,24000,0.0,0.0,1750.0,7000.0,0.0
2230,2,3.0,5,19000,9.0,2900.0,5500.0,5500.0,4350.0
2231,2,9.0,3,24000,50.0,5392.857142857143,1200.0,5900.0,15100.0
2232,2,3.0,5,20000,0.0,0.0,2000.0,10000.0,0.0
2233,1,3.0,5,22000,7.0,2450.0,441.1111111111112,5016.666666666667,4900.0
2234,2,3.0,3,28000,78.0,5691.304347826086,5850.0,11700.0,21816.666666666668
2235,1,9.0,5,51000,0.0,0.0,5216.666666666667,16700.0,0.0
2236,1,9.0,4,30000,47.0,6972.222222222223,1900.0,5700.0,20916.666666666668
2237,1,3.0,3,33000,0.0,0.0,710.0198412698413,6366.666666666667,0.0
2238,2,3.0,3,13000,0.0,0.0,991.6666666666665,4850.0,0.0
2239,2,3.0,4,18000,109.0,9458.333333333334,2993.75,21850.0,37833.333333333336
2240,2,9.0,5,40000,101.0,1936.0,100.0,300.0,8066.666666666667
2241,1,9.0,4,21000,0.0,0.0,1383.333333333333,3320.0,0.0
2242,1,3.0,5,35000,46.0,11820.0,1266.6666666666667,5066.666666666667,39400.0
2243,1,9.0,5,25000,61.0,8266.666666666666,2875.0,5750.0,28933.333333333332
2244,2,9.0,3,11000,457.0,19312.0,680.0,680.0,80466.66666666667
2245,1,9.0,3,54000,0.0,0.0,3433.333333333333,8240.0,0.0
2246,2,3.0,4,23000,30.0,2571.428571428572,0.0,0.0,6000.0
2247,2,9.0,3,19000,87.0,5969.565217391304,1000.0,2000.0,22883.333333333332
2248,1,9.0,4,16000,66.0,5223.809523809524,4750.0,19000.0,18283.333333333332
2249,2,9.0,3,41000,22.0,1875.0,775.0,1240.0,5000.0
2250,1,1.0,5,82000,12.0,2812.5,57366.66666666666,57366.666666666664,5625.0
2251,1,9.0,4,40000,116.0,8836.0,2861.594202898551,19550.0,36816.666666666664
2252,1,9.0,4,21000,159.0,265347.0588235294,9666.666666666666,55166.66666666667,751816.6666666666
2253,1,3.0,6,119000,71.0,33208.333333333336,0.0,0.0,132833.33333333334
2254,1,3.0,4,27000,0.0,0.0,1297.2222222222224,3891.6666666666665,0.0
2255,2,3.0,5,61000,72.0,11195.833333333336,0.0,0.0,44783.333333333336
2256,1,4.0,6,186000,204.0,340956.0,0.0,0.0,1420650.0
2257,1,3.0,3,37000,36.0,8250.0,488.88888888888886,5133.333333333333,19250.0
2258,2,9.0,5,20000,19.0,1009.0909090909092,0.0,0.0,1850.0
2259,1,1.0,4,20000,3.0,37666.66666666666,9200.0,92000.0,37666.666666666664
2260,2,9.0,3,18000,325.0,31208.0,1877.9411764705883,8816.666666666668,130033.33333333333
2261,2,9.0,4,17000,0.0,0.0,2320.0,3866.6666666666665,0.0
2262,2,3.0,3,30000,27.0,2206.6666666666665,100.0,100.0,5516.666666666667
2263,2,3.0,3,25000,112.0,19591.666666666668,1500.0,2000.0,78366.66666666667
2264,2,3.0,4,20000,41.0,986.6666666666665,575.0,2300.0,2960.0
2265,2,9.0,3,52000,101.0,11464.0,3862.5,6180.0,47766.666666666664
2266,2,3.0,4,53000,75.0,12213.636363636364,3028.947368421052,19183.333333333332,44783.333333333336
2267,2,9.0,3,84000,78.0,34220.833333333336,2287.4269005847955,43240.0,136883.33333333334
2268,2,9.0,4,61000,85.0,12916.0,3550.0,7100.0,53816.666666666664
2269,2,3.0,4,29000,84.0,5600.0,2177.5,6325.0,22400.0
2270,2,9.0,4,17000,478.0,49640.0,820.0,1025.0,206833.33333333334
2271,1,9.0,4,28000,38.0,5806.666666666668,0.0,0.0,14516.666666666666
2272,1,3.0,4,31000,92.0,14722.727272727272,1463.5897435897436,11800.0,53983.333333333336
2273,2,3.0,4,17000,0.0,0.0,2380.0,5950.0,0.0
2274,1,3.0,4,87000,16.0,27914.285714285717,525.0,2520.0,39080.0
2275,2,4.0,4,68000,57.0,16991.304347826088,500.55555555555566,15016.666666666666,65133.333333333336
2276,2,9.0,4,16000,93.0,3869.565217391305,6325.0,12650.0,14833.333333333334
2277,1,3.0,3,22000,8.0,912.5,625.6756756756756,7716.666666666667,1460.0
2278,1,3.0,5,323000,0.0,0.0,2661.5873015873017,19096.666666666664,0.0
2279,1,3.0,4,36000,94.0,17395.0,1648.397435897436,21416.666666666668,57983.333333333336
2280,1,4.0,5,29000,0.0,0.0,564.2857142857142,1580.0,0.0
2281,2,3.0,4,36000,52.0,7477.272727272727,1036.0433604336044,10666.666666666666,27416.666666666668
2282,1,9.0,6,28000,0.0,0.0,4377.777777777777,19000.0,0.0
2283,2,9.0,3,53000,100.0,20704.166666666668,3064.7058823529414,34733.333333333336,82816.66666666667
2284,1,3.0,3,13000,15.0,7866.666666666668,3444.318181818182,13313.333333333334,7866.666666666667
2285,1,9.0,3,18000,50.0,9595.238095238095,1450.0,3383.3333333333335,33583.333333333336
2286,2,3.0,6,108000,11.0,4166.666666666667,18236.36363636364,33433.333333333336,12500.0
2287,2,9.0,4,40000,57.0,3786.363636363637,3009.8901098901097,46266.666666666664,13883.333333333334
2288,2,3.0,3,25000,26.0,11992.307692307693,1200.0,1200.0,31180.0
2289,2,9.0,5,24000,46.0,8670.0,1050.0,3500.0,28900.0
2290,1,3.0,4,51000,14.0,7300.0,5776.190476190476,25450.0,10950.0
2291,1,9.0,3,50000,31.0,6852.941176470588,3191.666666666667,8616.666666666668,19416.666666666668
2292,1,9.0,5,17000,2.0,15150.0,1455.5555555555554,4366.666666666667,15150.0
2293,1,9.0,4,41000,0.0,0.0,1760.0,8800.0,0.0
2294,1,4.0,4,48000,20.0,27241.66666666667,31086.697674418603,412300.0,54483.333333333336
2295,1,3.0,3,26000,0.0,0.0,1375.0,29333.333333333332,0.0
2296,1,3.0,4,228000,47.0,45317.64705882353,1280.625,7820.0,128400.0
2297,1,3.0,4,52000,13.0,5930.0,0.0,0.0,14825.0
2298,2,9.0,3,15000,85.0,3145.4545454545455,1000.0,2666.6666666666665,11533.333333333334
2299,1,9.0,4,24000,103.0,6824.0,0.0,0.0,28433.333333333332
2300,1,9.0,3,35000,73.0,13072.727272727272,3145.0,12580.0,47933.333333333336
2301,2,9.0,5,17000,33.0,6600.0,784.6153846153846,2040.0,14300.0
2302,1,9.0,4,31000,4.0,2450.0,0.0,0.0,4900.0
2303,1,9.0,4,55000,0.0,0.0,3154.166666666666,28525.0,0.0
2304,2,9.0,3,14000,0.0,0.0,1160.0,1450.0,0.0
2305,1,9.0,4,91000,22.0,15676.923076923076,0.0,0.0,33966.666666666664
2306,1,13.0,4,16000,0.0,0.0,6861.538461538462,29733.333333333332,0.0
2307,2,3.0,4,31000,122.0,23816.0,626.0473588342438,9316.666666666666,99233.33333333333
2308,2,3.0,4,23000,43.0,6444.444444444444,2366.6666666666665,5100.0,19333.333333333332
2309,2,3.0,4,19000,165.0,15358.333333333336,3602.2556390977447,28643.333333333336,61433.333333333336
2310,2,3.0,4,69000,117.0,8932.0,715.1515151515152,9440.0,37216.666666666664
2311,2,3.0,4,49000,57.0,4590.476190476191,469.44444444444434,3380.0,16066.666666666666
2312,2,3.0,4,16000,191.0,28656.0,892.5925925925926,18850.0,119400.0
2313,1,9.0,4,48000,59.0,8047.619047619048,1496.969696969697,7283.333333333334,28166.666666666668
2314,2,3.0,4,23000,37.0,2644.444444444445,0.0,0.0,7933.333333333333
2315,2,9.0,3,39000,121.0,11696.0,1744.1176470588236,59300.0,48733.333333333336
2316,2,3.0,3,25000,142.0,12971.428571428569,807.5,5383.333333333333,45400.0
2317,1,9.0,5,21000,44.0,2944.444444444445,0.0,0.0,8833.333333333334
2318,1,3.0,4,39000,1.0,2000.0,1125.0,1500.0,2000.0
2319,1,9.0,5,19000,12.0,7125.0,506.25,2025.0,11400.0
2320,1,3.0,3,112000,94.0,18100.0,666.6666666666666,4200.0,48266.666666666664
2321,2,4.0,6,180000,0.0,0.0,8520.754716981131,75266.66666666667,0.0
2322,2,3.0,3,19000,14.0,7362.5,4109.523809523809,22533.333333333336,14725.0
2323,2,9.0,5,17000,3.0,1066.6666666666667,562.5,1125.0,1600.0
2324,2,1.0,5,13000,0.0,0.0,655.5555555555555,3333.3333333333335,0.0
2325,1,3.0,3,64000,45.0,22380.95238095238,869.2857142857142,20283.333333333332,78333.33333333333
2326,1,9.0,4,15000,88.0,12130.434782608696,0.0,0.0,46500.0
2327,1,3.0,3,50000,101.0,22652.0,3700.0,11200.0,94383.33333333333
2328,1,9.0,4,25000,0.0,0.0,2150.0,4800.0,0.0
2329,2,3.0,4,14000,6.0,1175.0,5253.846153846154,22766.666666666668,2350.0
2330,2,3.0,5,58000,34.0,14295.0,2475.0,21780.0,47650.0
2331,2,3.0,3,37000,31.0,16900.0,0.0,0.0,22533.333333333332
2332,1,3.0,3,21000,32.0,8312.5,5500.0,33000.0,22166.666666666668
2333,1,3.0,3,11000,12.0,1712.5,2000.0,3000.0,2283.3333333333335
2334,1,3.0,3,16000,38.0,23294.44444444444,0.0,0.0,69883.33333333333
2335,2,9.0,4,35000,0.0,0.0,1653.125,8816.666666666666,0.0
2336,1,9.0,4,28000,42.0,22064.70588235294,0.0,0.0,62516.666666666664
2337,2,4.0,6,48000,10.0,11800.0,3938.0,32816.666666666664,29500.0
2338,1,9.0,3,109000,0.0,0.0,9133.333333333334,29150.0,0.0
2339,2,4.0,5,250000,204.0,216220.0,2343.75,37500.0,900916.6666666666
2340,1,3.0,4,54000,39.0,34068.75,12100.0,12100.0,90850.0
2341,2,1.0,3,81000,0.0,0.0,0.0,0.0,0.0
2342,1,3.0,5,20000,0.0,0.0,0.0,0.0,0.0
2343,2,3.0,4,35000,138.0,19895.23809523809,3000.0,9000.0,69633.33333333333
2344,2,9.0,4,30000,356.0,83184.0,7205.357142857143,35475.0,346600.0
2345,1,3.0,3,170000,100.0,78932.0,0.0,0.0,328883.3333333333
2346,2,9.0,4,19000,256.0,39372.0,0.0,0.0,164050.0
2347,1,9.0,4,22000,14.0,6983.333333333332,1675.0,6875.0,13966.666666666666
2348,2,7.0,3,22000,166.0,26329.16666666667,1433.333333333333,2866.6666666666665,105316.66666666667
2349,2,3.0,3,130000,46.0,8725.0,900.0,3960.0,29083.333333333332
2350,1,3.0,3,39000,82.0,25380.95238095238,7494.444444444444,22483.333333333332,88833.33333333333
2351,1,3.0,4,14000,24.0,9553.846153846154,1137.5,7583.333333333333,20700.0
2352,2,9.0,3,23000,61.0,12517.391304347828,3955.555555555556,11866.666666666666,47983.333333333336
2353,2,9.0,3,27000,67.0,6622.727272727273,1557.142857142857,13080.0,24283.333333333332
2354,1,3.0,4,218000,25.0,16515.384615384617,2731.194295900178,37491.666666666664,35783.333333333336
2355,2,3.0,5,67000,8.0,4962.5,0.0,0.0,7940.0
2356,2,13.0,4,57000,10.0,12011.111111111111,0.0,0.0,21620.0
2357,1,3.0,3,32000,73.0,11530.434782608696,17500.0,17500.0,44200.0
2358,1,3.0,3,78000,137.0,19216.0,1925.0,14890.0,80066.66666666667
2359,1,3.0,3,33000,103.0,8030.434782608696,4190.576923076923,19833.333333333332,30783.333333333332
2360,1,9.0,3,23000,0.0,0.0,833.3333333333335,5000.0,0.0
2361,1,3.0,4,98000,48.0,26370.0,2336.3636363636365,8566.666666666666,87900.0
2362,1,3.0,3,57000,8.0,7280.0,9483.333333333334,11380.0,9100.0
2363,2,9.0,3,18000,0.0,0.0,250.0,500.0,0.0
2364,2,3.0,3,58000,0.0,0.0,725.5376344086021,10666.666666666666,0.0
2365,2,9.0,4,19000,0.0,0.0,2800.0,3500.0,0.0
2366,1,9.0,4,43000,0.0,0.0,2833.333333333333,17000.0,0.0
2367,1,9.0,4,124000,0.0,0.0,1115.5555555555557,16733.333333333332,0.0
2368,2,9.0,5,15000,63.0,6540.0,944.4444444444445,4250.0,21800.0
2369,1,3.0,4,24000,0.0,0.0,2542.857142857143,7120.0,0.0
2370,2,3.0,3,10000,303.0,100844.0,5062.5,13500.0,420183.3333333333
2371,2,9.0,4,50000,74.0,5713.636363636364,1436.2318840579708,9400.0,20950.0
2372,1,3.0,3,24000,40.0,20825.0,2183.333333333333,8733.333333333332,27766.666666666668
2373,2,3.0,4,17000,198.0,9933.333333333334,2050.0,5125.0,39733.333333333336
2374,2,3.0,4,50000,399.0,18372.0,526.1904761904763,3683.3333333333335,76550.0
2375,2,9.0,4,57000,61.0,8513.636363636364,0.0,0.0,31216.666666666668
2376,2,9.0,3,18000,0.0,0.0,0.0,0.0,0.0
2377,1,3.0,5,93000,41.0,11109.52380952381,2500.0,6666.666666666667,38883.333333333336
2378,1,3.0,4,19000,0.0,0.0,0.0,0.0,0.0
2379,2,3.0,3,19000,58.0,8458.823529411764,400.0,3200.0,23966.666666666668
2380,1,3.0,3,40000,75.0,13930.0,1692.3076923076926,4400.0,46433.333333333336
2381,2,1.0,6,20000,80.0,19005.263157894737,1391.666666666667,6700.0,72220.0
2382,2,9.0,4,12000,23.0,3612.5,0.0,0.0,9633.333333333334
2383,2,9.0,4,184000,77.0,37840.0,2000.0,2000.0,157666.66666666666
2384,1,9.0,4,18000,41.0,4727.272727272727,761.1111111111112,2740.0,8666.666666666666
2385,2,9.0,4,17000,138.0,3295.4545454545455,1312.5,2100.0,12083.333333333334
2386,1,9.0,4,25000,0.0,0.0,1000.0,2000.0,0.0
2387,1,1.0,4,16000,0.0,0.0,4084.615384615385,26550.0,0.0
2388,2,3.0,4,19000,52.0,11804.761904761905,418.75,1675.0,41316.666666666664
2389,1,9.0,5,11000,0.0,0.0,450.0,900.0,0.0
2390,2,9.0,5,97000,20.0,6957.142857142857,4400.0,17366.666666666668,16233.333333333334
2391,2,3.0,4,150000,13.0,12957.142857142857,11033.333333333336,29300.0,30233.333333333332
2392,1,3.0,4,84000,5.0,46033.33333333334,7730.76923076923,40200.0,46033.333333333336
2393,1,3.0,4,226000,72.0,61866.66666666666,2195.8823529411766,63460.0,216533.33333333334
2394,1,9.0,3,20000,0.0,0.0,254.16666666666663,2440.0,0.0
2395,1,9.0,5,18000,0.0,0.0,1133.3333333333333,3400.0,0.0
2396,2,3.0,4,38000,19.0,8416.666666666666,4339.772727272727,47633.33333333333,25250.0
2397,2,9.0,3,22000,71.0,2182.608695652174,1300.0,1300.0,8366.666666666666
2398,2,9.0,4,23000,126.0,8816.0,3375.0,4500.0,36733.333333333336
2399,2,3.0,4,20000,174.0,43550.0,8947.619047619048,52150.0,174200.0
2400,2,3.0,3,32000,147.0,17796.0,3720.833333333333,12325.0,74150.0
2401,1,3.0,4,84000,77.0,41954.545454545456,0.0,0.0,153833.33333333334
2402,2,2.0,4,20000,0.0,0.0,11592.73504273504,316450.0,0.0
2403,1,3.0,4,51000,16.0,8333.333333333334,16666.666666666668,50000.0,12500.0
2404,1,3.0,4,62000,52.0,5661.11111111111,1440.909090909091,9233.333333333334,16983.333333333332
2405,2,9.0,4,29000,0.0,0.0,2582.5,17216.666666666668,0.0
2406,1,3.0,4,40000,77.0,10561.90476190476,0.0,0.0,36966.666666666664
2407,1,3.0,4,69000,0.0,0.0,3608.333333333334,14300.0,0.0
2408,1,9.0,4,52000,2.0,4300.0,807.1428571428571,2825.0,4300.0
2409,1,9.0,4,16000,57.0,3166.666666666666,0.0,0.0,12666.666666666666
2410,2,9.0,4,13000,133.0,5484.0,0.0,0.0,22850.0
2411,2,3.0,3,26000,0.0,0.0,0.0,0.0,0.0
2412,2,9.0,3,21000,29.0,6266.666666666668,1725.7936507936508,17716.666666666664,18800.0
2413,2,3.0,4,40000,0.0,0.0,216.86274509803926,9216.666666666666,0.0
2414,2,9.0,5,363000,32.0,24688.235294117647,3383.333333333333,10150.0,69950.0
2415,2,9.0,6,24000,28.0,7444.444444444444,2498.333333333333,14300.0,22333.333333333332
2416,2,3.0,3,75000,80.0,18100.0,1060.7843137254902,10733.333333333334,60333.333333333336
2417,2,9.0,3,54000,90.0,6560.0,1555.5555555555554,3500.0,27333.333333333332
2418,1,9.0,6,50000,10.0,38766.66666666666,865.625,27700.0,87225.0
2419,1,9.0,3,22000,73.0,10947.368421052632,1792.857142857143,5020.0,34666.666666666664
2420,2,9.0,3,35000,0.0,0.0,0.0,0.0,0.0
2421,2,3.0,2,17000,154.0,27864.0,600.0,1600.0,116100.0
2422,1,9.0,4,66000,28.0,37070.0,468.75,3750.0,61783.333333333336
2423,2,3.0,3,25000,175.0,14396.0,1592.857142857143,3716.6666666666665,59983.333333333336
2424,2,9.0,4,10000,1.0,3100.0,8000.0,8000.0,3100.0
2425,1,9.0,3,27000,128.0,5924.0,4990.0,9980.0,24683.333333333332
2426,2,13.0,3,18000,41.0,1835.0,1200.0,2000.0,6116.666666666667
2427,1,3.0,4,68000,64.0,10392.307692307691,2545.833333333333,5933.333333333333,22516.666666666668
2428,2,13.0,4,34000,0.0,0.0,2300.0,2300.0,0.0
2429,1,9.0,3,41000,77.0,8782.608695652174,598.4375,6383.333333333333,33666.666666666664
2430,1,3.0,4,78000,121.0,93392.0,2872.9365079365084,36466.66666666667,389133.3333333333
2431,1,3.0,6,185000,0.0,0.0,20633.33333333333,74280.0,0.0
