id,gender,ocp_cd,age,income,kp_txn_count,kp_txn_amt,cd_ex,cc_month_mean,kp_month_mean,overall
13593,1,1.0,4,20000,62.0,651500.0,178100.0,29683.33333333333,108583.33333333331,829600.0
13594,1,9.0,3,23000,36.0,138600.0,21100.0,7033.333333333332,23100.0,159700.0
13595,2,9.0,4,27000,105.0,407200.0,8900.0,1780.0,67866.66666666669,416100.0
13596,2,3.0,4,52000,17.0,88000.0,151500.0,25883.33333333333,14666.666666666664,239500.0
13597,1,9.0,3,23000,30.0,177800.0,10400.0,10400.0,29633.33333333333,188200.0
13598,2,9.0,3,17000,143.0,223600.0,11200.0,2240.0,37266.66666666666,234800.0
13599,2,3.0,4,12000,11.0,20100.0,1600.0,800.0,3350.0,21700.0
13600,1,3.0,3,22000,0.0,0.0,2900.0,966.6666666666665,0.0,2900.0
13601,2,4.0,4,470000,93.0,389500.0,105300.0,21060.0,64916.66666666666,494800.0
13602,2,9.0,5,60000,0.0,0.0,6200.0,2066.6666666666665,0.0,6200.0
13603,2,3.0,3,26000,35.0,56000.0,25900.0,4316.666666666667,9333.333333333334,81900.0
13604,2,3.0,5,19000,34.0,152000.0,41700.0,9283.333333333334,25333.33333333333,193700.0
13605,1,3.0,3,99000,13.0,42500.0,48500.0,8083.333333333332,8500.0,91000.0
13606,1,9.0,5,52000,5.0,277000.0,302200.0,50366.66666666666,92333.33333333331,579200.0
13607,2,3.0,5,52000,52.0,292500.0,152500.0,48783.33333333334,48750.0,445000.0
13608,2,9.0,3,78000,0.0,0.0,141600.0,23600.0,0.0,141600.0
13609,1,9.0,3,23000,0.0,0.0,8800.0,1466.666666666667,0.0,8800.0
13610,2,3.0,3,34000,41.0,63800.0,0.0,0.0,10633.333333333334,63800.0
13611,1,9.0,3,20000,124.0,177500.0,6000.0,1200.0,29583.33333333333,183500.0
13612,1,3.0,3,60000,88.0,318300.0,115000.0,19166.666666666668,53050.0,433300.0
13613,2,3.0,3,25000,0.0,0.0,7600.0,1900.0,0.0,7600.0
13614,1,9.0,4,33000,35.0,165800.0,12000.0,3000.0,27633.33333333333,177800.0
13615,2,3.0,4,52000,39.0,293700.0,70500.0,11750.0,48950.0,364200.0
13616,1,3.0,3,31000,49.0,99600.0,10600.0,2650.0,16600.0,110200.0
13617,2,3.0,5,11000,0.0,0.0,6000.0,6000.0,0.0,6000.0
13618,1,9.0,4,126000,0.0,0.0,19900.0,9950.0,0.0,19900.0
13619,1,3.0,4,12000,8.0,7800.0,0.0,0.0,2600.0,7800.0
13620,2,3.0,4,84000,51.0,610200.0,132900.0,33225.0,122040.0,743100.0
13621,1,3.0,4,34000,3.0,2200.0,52700.0,8783.333333333334,1100.0,54900.0
13622,1,3.0,2,10000,43.0,40200.0,0.0,0.0,6700.0,40200.0
13623,2,3.0,4,32000,86.0,400600.0,83100.0,17100.0,66766.66666666669,483700.0
13624,2,3.0,3,28000,85.0,438500.0,44200.0,8840.0,73083.33333333331,482700.0
13625,2,9.0,3,23000,0.0,0.0,5400.0,1080.0,0.0,5400.0
13626,2,3.0,4,16000,0.0,0.0,4700.0,940.0,0.0,4700.0
13627,1,3.0,4,35000,78.0,1590100.0,51400.0,8566.666666666666,265016.66666666674,1641500.0
13628,1,9.0,3,149000,0.0,0.0,33700.0,5616.666666666668,0.0,33700.0
13629,1,3.0,3,30000,35.0,157200.0,0.0,0.0,26200.0,157200.0
13630,2,9.0,4,30000,296.0,373800.0,21600.0,4320.0,62300.0,395400.0
13631,1,9.0,4,27000,61.0,243700.0,0.0,0.0,40616.66666666666,243700.0
13632,1,9.0,3,113000,26.0,189900.0,33900.0,5650.0,63300.0,223800.0
13633,2,9.0,3,45000,0.0,0.0,45400.0,7566.666666666668,0.0,45400.0
13634,2,2.0,3,52000,4.0,11000.0,12600.0,12600.0,2750.0,23600.0
13635,1,9.0,4,68000,204.0,3812900.0,16500.0,4125.0,635483.3333333335,3829400.0
13636,2,9.0,4,25000,0.0,0.0,47500.0,15833.333333333336,0.0,47500.0
13637,1,9.0,3,50000,97.0,303000.0,0.0,0.0,50500.0,303000.0
13638,2,3.0,5,39000,38.0,369200.0,36600.0,6100.0,61533.33333333334,405800.0
13639,2,3.0,3,14000,4.0,5700.0,92700.0,15450.0,2850.0,98400.0
13640,1,9.0,3,26000,56.0,74600.0,7300.0,1825.0,12433.333333333336,81900.0
13641,2,9.0,3,21000,45.0,88200.0,21000.0,7000.0,14700.0,109200.0
13642,1,3.0,4,20000,15.0,21000.0,20000.0,10000.0,7000.0,41000.0
13643,2,9.0,4,22000,0.0,0.0,0.0,0.0,0.0,0.0
13644,2,3.0,3,16000,0.0,0.0,86200.0,36550.0,0.0,86200.0
13645,2,3.0,3,70000,70.0,93800.0,0.0,0.0,15633.333333333336,93800.0
13646,2,3.0,4,40000,36.0,313900.0,1300.0,1300.0,62780.0,315200.0
13647,1,9.0,3,97000,66.0,1679800.0,820700.0,136783.33333333337,279966.66666666674,2500500.0
13648,2,3.0,3,70000,130.0,303600.0,35900.0,10150.0,50600.0,339500.0
13649,1,9.0,3,29000,63.0,99900.0,66400.0,22133.33333333333,16650.0,166300.0
13650,1,9.0,6,22000,18.0,14100.0,2000.0,1000.0,2350.0,16100.0
13651,1,3.0,3,32000,0.0,0.0,57900.0,14475.0,0.0,57900.0
13652,2,9.0,3,15000,122.0,139500.0,7800.0,1950.0,23250.0,147300.0
13653,2,13.0,3,33000,13.0,56200.0,17500.0,2916.666666666666,18733.33333333333,73700.0
13654,1,9.0,4,106000,255.0,3703200.0,0.0,0.0,617200.0,3703200.0
13655,2,5.0,4,19000,3.0,7600.0,0.0,0.0,3800.0,7600.0
13656,2,3.0,4,45000,29.0,59400.0,27200.0,5800.0,9900.0,86600.0
13657,1,3.0,4,73000,67.0,418200.0,127400.0,21233.33333333333,69700.0,545600.0
13658,1,9.0,3,25000,17.0,153000.0,0.0,0.0,25500.0,153000.0
13659,2,3.0,4,31000,55.0,343400.0,25000.0,5000.0,57233.33333333334,368400.0
13660,1,9.0,4,93000,45.0,411800.0,96200.0,18016.666666666668,68633.33333333331,508000.0
13661,1,3.0,4,65000,0.0,0.0,159700.0,79899.99999999999,0.0,159700.0
13662,1,4.0,5,283000,17.0,1622500.0,8600.0,4300.0,324500.0,1631100.0
13663,2,4.0,5,161000,142.0,4132000.0,12900.0,12900.0,688666.6666666665,4144900.0
13664,1,3.0,4,41000,0.0,0.0,48000.0,18000.0,0.0,48000.0
13665,2,3.0,3,24000,155.0,96200.0,1700.0,1700.0,16033.333333333336,97900.0
13666,1,3.0,4,128000,21.0,639600.0,64300.0,10716.666666666666,106600.0,703900.0
13667,2,3.0,3,29000,91.0,125500.0,38000.0,9500.0,20916.666666666668,163500.0
13668,2,9.0,3,16000,0.0,0.0,0.0,0.0,0.0,0.0
13669,2,3.0,6,44000,58.0,180200.0,0.0,0.0,30033.33333333333,180200.0
13670,1,2.0,3,146000,0.0,0.0,351400.0,109186.66666666669,0.0,351400.0
13671,1,3.0,3,32000,53.0,57300.0,8000.0,2666.6666666666665,9550.0,65300.0
13672,2,9.0,3,21000,0.0,0.0,87100.0,23316.666666666664,0.0,87100.0
13673,2,3.0,4,109000,95.0,544100.0,55300.0,11060.0,90683.33333333331,599400.0
13674,2,3.0,5,80000,45.0,411300.0,80500.0,13416.666666666668,68550.0,491800.0
13675,2,3.0,5,33000,0.0,0.0,0.0,0.0,0.0,0.0
13676,2,3.0,5,98000,12.0,408700.0,124300.0,20716.666666666668,68116.66666666669,533000.0
13677,2,4.0,4,23000,94.0,708400.0,101500.0,30800.0,118066.66666666669,809900.0
13678,1,3.0,5,32000,7.0,89900.0,0.0,0.0,14983.333333333336,89900.0
13679,2,9.0,4,44000,63.0,106100.0,64600.0,10766.666666666666,17683.333333333332,170700.0
13680,1,9.0,5,91000,28.0,288800.0,2900.0,580.0,96266.66666666669,291700.0
13681,2,3.0,4,29000,316.0,3206600.0,0.0,0.0,534433.3333333335,3206600.0
13682,2,3.0,4,24000,0.0,0.0,19000.0,9500.0,0.0,19000.0
13683,1,9.0,4,48000,99.0,131900.0,22900.0,10383.333333333334,21983.33333333333,154800.0
13684,2,3.0,4,65000,406.0,1413400.0,30500.0,10166.666666666666,235566.66666666663,1443900.0
13685,2,3.0,3,39000,77.0,132600.0,29600.0,5920.0,22100.0,162200.0
13686,1,3.0,3,20000,113.0,1472600.0,428600.0,71433.33333333331,490866.66666666674,1901200.0
13687,1,9.0,3,18000,0.0,0.0,33900.0,5650.0,0.0,33900.0
13688,2,3.0,6,65000,26.0,207200.0,3100.0,1550.0,34533.333333333336,210300.0
13689,2,3.0,4,45000,20.0,171100.0,32000.0,16000.0,42775.0,203100.0
13690,2,9.0,4,196000,66.0,833900.0,6500.0,3250.0,138983.33333333337,840400.0
13691,2,3.0,3,44000,0.0,0.0,0.0,0.0,0.0,0.0
13692,2,3.0,4,32000,0.0,0.0,0.0,0.0,0.0,0.0
13693,1,3.0,3,23000,0.0,0.0,0.0,0.0,0.0,0.0
13694,1,3.0,3,21000,37.0,480400.0,82300.0,13716.666666666664,96080.0,562700.0
13695,2,13.0,5,50000,45.0,283000.0,29200.0,4866.666666666667,47166.66666666666,312200.0
13696,1,1.0,3,10000,40.0,133700.0,68100.0,13250.0,22283.33333333333,201800.0
13697,1,3.0,3,31000,76.0,497800.0,127300.0,21216.666666666668,82966.66666666669,625100.0
13698,2,9.0,4,50000,64.0,137200.0,39300.0,12020.0,22866.66666666667,176500.0
13699,1,3.0,3,27000,21.0,17500.0,0.0,0.0,4375.0,17500.0
13700,1,9.0,3,34000,30.0,40200.0,6000.0,1500.0,6700.0,46200.0
13701,2,9.0,4,28000,51.0,84200.0,10700.0,2140.0,14033.333333333336,94900.0
13702,2,9.0,5,24000,44.0,124600.0,18700.0,7700.0,24920.0,143300.0
13703,2,3.0,4,22000,41.0,52400.0,32500.0,6500.0,8733.333333333334,84900.0
13704,1,9.0,3,31000,37.0,237600.0,6300.0,1575.0,39600.0,243900.0
13705,1,3.0,3,43000,215.0,1491200.0,140700.0,23450.0,248533.33333333328,1631900.0
13706,1,7.0,4,12000,186.0,267700.0,55900.0,11400.0,44616.66666666666,323600.0
13707,1,3.0,4,134000,0.0,0.0,60700.0,30350.0,0.0,60700.0
13708,1,9.0,4,33000,26.0,135300.0,31500.0,5250.0,22550.0,166800.0
13709,1,9.0,3,25000,53.0,181800.0,800.0,800.0,30300.0,182600.0
13710,2,9.0,3,50000,23.0,98600.0,0.0,0.0,16433.333333333332,98600.0
13711,1,9.0,4,19000,0.0,0.0,0.0,0.0,0.0,0.0
13712,2,9.0,4,24000,0.0,0.0,31300.0,6260.0,0.0,31300.0
13713,2,3.0,4,26000,108.0,182200.0,30800.0,11333.333333333336,30366.66666666667,213000.0
13714,2,1.0,3,22000,111.0,342500.0,17400.0,4350.0,57083.33333333334,359900.0
13715,1,9.0,5,51000,28.0,421700.0,40000.0,40000.0,84340.0,461700.0
13716,2,3.0,4,26000,0.0,0.0,0.0,0.0,0.0,0.0
13717,2,3.0,5,37000,79.0,106200.0,14400.0,14400.0,17700.0,120600.0
13718,2,9.0,4,19000,28.0,18700.0,0.0,0.0,4675.0,18700.0
13719,1,3.0,5,39000,45.0,114800.0,88000.0,44000.0,19133.33333333333,202800.0
13720,1,3.0,4,31000,42.0,114100.0,79100.0,34966.666666666664,19016.666666666668,193200.0
13721,2,7.0,5,11000,23.0,200300.0,35500.0,7100.0,40060.0,235800.0
13722,2,3.0,5,10000,0.0,0.0,6000.0,6000.0,0.0,6000.0
13723,1,3.0,3,31000,7.0,155500.0,0.0,0.0,38875.0,155500.0
13724,1,3.0,5,17000,35.0,518200.0,106000.0,21200.0,86366.66666666669,624200.0
13725,1,9.0,4,47000,36.0,373700.0,11500.0,2300.0,62283.33333333334,385200.0
13726,2,9.0,3,40000,93.0,82300.0,4300.0,1433.333333333333,13716.666666666664,86600.0
13727,1,3.0,3,149000,40.0,379800.0,0.0,0.0,63300.0,379800.0
13728,1,9.0,4,33000,57.0,308500.0,5800.0,1933.333333333333,51416.66666666666,314300.0
13729,1,3.0,4,44000,54.0,142600.0,37700.0,7540.0,23766.66666666667,180300.0
13730,2,3.0,4,34000,18.0,225200.0,0.0,0.0,45040.0,225200.0
13731,2,3.0,3,13000,0.0,0.0,7000.0,7000.0,0.0,7000.0
13732,2,7.0,4,27000,0.0,0.0,17600.0,4400.0,0.0,17600.0
13733,1,9.0,4,13000,0.0,0.0,82400.0,20300.0,0.0,82400.0
13734,1,3.0,4,14000,0.0,0.0,0.0,0.0,0.0,0.0
13735,1,9.0,3,24000,145.0,358500.0,69000.0,20466.666666666668,59750.0,427500.0
13736,1,3.0,3,20000,14.0,20900.0,7500.0,3750.0,6966.666666666668,28400.0
13737,1,3.0,4,90000,52.0,323700.0,121200.0,20200.0,53950.0,444900.0
13738,2,9.0,3,27000,78.0,184000.0,34700.0,5783.333333333332,30666.66666666667,218700.0
13739,1,3.0,4,44000,17.0,62400.0,0.0,0.0,15600.0,62400.0
13740,1,3.0,5,49000,89.0,510100.0,75700.0,16283.333333333332,85016.66666666669,585800.0
13741,2,3.0,4,27000,0.0,0.0,48000.0,38000.0,0.0,48000.0
13742,1,3.0,4,33000,49.0,331700.0,15000.0,3083.333333333333,55283.33333333334,346700.0
13743,2,3.0,5,54000,123.0,1378000.0,189100.0,106516.66666666669,229666.66666666663,1567100.0
13744,1,9.0,4,21000,47.0,125400.0,69500.0,17075.0,20900.0,194900.0
13745,1,9.0,4,23000,0.0,0.0,0.0,0.0,0.0,0.0
13746,2,9.0,4,46000,50.0,256800.0,4100.0,2050.0,51360.0,260900.0
13747,1,9.0,3,65000,31.0,81200.0,4000.0,1000.0,13533.333333333336,85200.0
13748,1,3.0,3,10000,7.0,1400.0,6000.0,6000.0,700.0,7400.0
13749,2,3.0,3,19000,0.0,0.0,0.0,0.0,0.0,0.0
13750,1,4.0,5,105000,473.0,40064700.0,119800.0,29213.333333333336,6677450.0,40184500.0
13751,1,9.0,3,35000,72.0,153300.0,11800.0,2570.0,25550.0,165100.0
13752,2,3.0,5,64000,12.0,39100.0,35100.0,7020.0,7820.0,74200.0
13753,1,3.0,3,22000,72.0,254700.0,55900.0,26633.333333333336,42450.0,310600.0
13754,2,1.0,4,44000,1.0,3300.0,4600.0,4600.0,3300.0,7900.0
13755,2,9.0,4,12000,0.0,0.0,19000.0,3166.666666666666,0.0,19000.0
13756,1,3.0,5,21000,0.0,0.0,22700.0,11350.0,0.0,22700.0
13757,2,3.0,3,59000,59.0,190300.0,67600.0,13520.0,31716.66666666667,257900.0
13758,2,3.0,3,31000,170.0,630700.0,113900.0,18983.33333333333,105116.66666666669,744600.0
13759,2,3.0,3,19000,140.0,211400.0,9800.0,9800.0,35233.333333333336,221200.0
13760,2,6.0,3,55000,23.0,28500.0,700.0,700.0,4750.0,29200.0
13761,2,3.0,3,37000,18.0,83700.0,15000.0,5000.0,13950.0,98700.0
13762,2,7.0,3,16000,115.0,247500.0,19000.0,9500.0,41250.0,266500.0
13763,1,9.0,3,46000,0.0,0.0,24800.0,4960.0,0.0,24800.0
13764,1,9.0,3,23000,26.0,64400.0,23100.0,5775.0,10733.333333333334,87500.0
13765,2,3.0,3,47000,31.0,214300.0,75400.0,19258.33333333333,71433.33333333331,289700.0
13766,1,3.0,4,29000,149.0,692900.0,0.0,0.0,115483.33333333331,692900.0
13767,2,3.0,4,32000,39.0,62500.0,32800.0,5646.666666666668,10416.666666666666,95300.0
13768,2,9.0,4,143000,635.0,2060100.0,18600.0,3720.0,343350.0,2078700.0
13769,2,3.0,3,37000,62.0,118300.0,35900.0,5983.333333333332,19716.666666666668,154200.0
13770,2,3.0,3,21000,44.0,130600.0,15300.0,2550.0,21766.666666666668,145900.0
13771,2,3.0,4,44000,5.0,100.0,58300.0,9716.666666666666,100.0,58400.0
13772,2,3.0,4,62000,121.0,81200.0,42000.0,26916.66666666667,13533.333333333336,123200.0
13773,2,3.0,4,11000,250.0,2166700.0,17000.0,8500.0,361116.66666666674,2183700.0
13774,1,9.0,5,160000,54.0,226700.0,5100.0,1275.0,45340.0,231800.0
13775,2,7.0,5,72000,114.0,1483200.0,152200.0,38050.0,247200.0,1635400.0
13776,2,9.0,5,50000,62.0,384400.0,165200.0,27533.33333333333,64066.66666666666,549600.0
13777,1,4.0,5,140000,42.0,426600.0,37000.0,6166.666666666668,71100.0,463600.0
13778,2,3.0,4,38000,64.0,198900.0,40900.0,6816.666666666668,33150.0,239800.0
13779,1,9.0,3,20000,73.0,54500.0,17000.0,4250.0,9083.333333333334,71500.0
13780,2,9.0,3,71000,121.0,217900.0,24300.0,8100.0,36316.66666666666,242200.0
13781,1,9.0,4,31000,40.0,184000.0,33200.0,14375.0,61333.33333333334,217200.0
13782,2,7.0,4,51000,59.0,443100.0,24800.0,4133.333333333333,73850.0,467900.0
13783,2,3.0,5,21000,0.0,0.0,0.0,0.0,0.0,0.0
13784,1,9.0,4,29000,137.0,157500.0,64700.0,18246.666666666664,26250.0,222200.0
13785,1,9.0,3,47000,46.0,279700.0,6500.0,6500.0,46616.66666666666,286200.0
13786,2,9.0,3,31000,11.0,219400.0,53600.0,8933.333333333334,43880.0,273000.0
13787,2,3.0,5,13000,0.0,0.0,8200.0,4100.0,0.0,8200.0
13788,2,9.0,4,16000,12.0,38000.0,19300.0,3860.0,12666.666666666664,57300.0
13789,1,3.0,3,24000,35.0,111700.0,74600.0,12433.333333333336,18616.666666666668,186300.0
13790,2,3.0,3,41000,0.0,0.0,17900.0,17900.0,0.0,17900.0
13791,1,9.0,4,83000,37.0,104600.0,27400.0,4566.666666666667,26150.0,132000.0
13792,1,3.0,3,25000,0.0,0.0,8400.0,1400.0,0.0,8400.0
13793,2,3.0,4,45000,117.0,203800.0,10700.0,2140.0,33966.666666666664,214500.0
13794,1,3.0,3,78000,18.0,265200.0,78000.0,26000.0,66300.0,343200.0
13795,2,3.0,3,43000,45.0,203500.0,116000.0,19333.33333333333,67833.33333333331,319500.0
13796,2,3.0,3,22000,80.0,164700.0,23100.0,6366.666666666666,27450.0,187800.0
13797,2,3.0,4,17000,0.0,0.0,0.0,0.0,0.0,0.0
13798,2,9.0,4,23000,68.0,198300.0,22800.0,5466.666666666666,33050.0,221100.0
13799,2,3.0,3,11000,0.0,0.0,14000.0,7000.0,0.0,14000.0
13800,2,3.0,3,39000,84.0,391200.0,0.0,0.0,65200.0,391200.0
13801,2,3.0,3,40000,89.0,720100.0,3100.0,1033.3333333333333,120016.66666666669,723200.0
13802,2,3.0,4,49000,0.0,0.0,0.0,0.0,0.0,0.0
13803,2,9.0,5,23000,0.0,0.0,38500.0,12833.333333333336,0.0,38500.0
13804,2,3.0,2,23000,66.0,67600.0,53600.0,12000.0,11266.666666666664,121200.0
13805,2,9.0,3,17000,0.0,0.0,5000.0,1000.0,0.0,5000.0
13806,2,3.0,5,29000,330.0,2321600.0,65500.0,14895.0,386933.33333333326,2387100.0
13807,1,4.0,4,63000,0.0,0.0,80300.0,13383.333333333336,0.0,80300.0
13808,2,3.0,5,86000,172.0,1703300.0,47600.0,9520.0,851650.0,1750900.0
13809,1,4.0,3,39000,94.0,588000.0,100400.0,18608.333333333336,98000.0,688400.0
13810,1,9.0,5,38000,19.0,417900.0,3200.0,3200.0,83580.0,421100.0
13811,1,3.0,4,33000,66.0,137600.0,24200.0,4840.0,22933.33333333333,161800.0
13812,1,3.0,4,23000,44.0,131300.0,7000.0,7000.0,21883.33333333333,138300.0
13813,2,3.0,4,29000,53.0,230100.0,91200.0,15200.0,57525.0,321300.0
13814,1,3.0,4,22000,0.0,0.0,0.0,0.0,0.0,0.0
13815,1,9.0,4,50000,23.0,47700.0,5300.0,1060.0,7950.0,53000.0
13816,2,9.0,5,11000,0.0,0.0,1000.0,200.0,0.0,1000.0
13817,1,3.0,3,34000,0.0,0.0,0.0,0.0,0.0,0.0
13818,2,9.0,3,39000,89.0,110600.0,30800.0,6495.0,18433.33333333333,141400.0
13819,1,9.0,3,38000,59.0,214500.0,4800.0,4800.0,35750.0,219300.0
13820,2,3.0,4,124000,212.0,616600.0,0.0,0.0,102766.66666666669,616600.0
13821,2,3.0,3,47000,111.0,251400.0,114600.0,19100.0,41900.0,366000.0
13822,2,4.0,6,90000,0.0,0.0,49900.0,49900.0,0.0,49900.0
13823,2,3.0,4,25000,0.0,0.0,24300.0,4050.0,0.0,24300.0
13824,1,9.0,5,20000,31.0,80700.0,37400.0,6233.333333333332,26900.0,118100.0
13825,1,9.0,3,21000,74.0,36400.0,0.0,0.0,6066.666666666668,36400.0
13826,1,9.0,3,16000,49.0,21800.0,7100.0,7100.0,3633.333333333334,28900.0
13827,1,3.0,4,71000,1.0,100.0,0.0,0.0,100.0,100.0
13828,1,9.0,3,23000,43.0,145600.0,0.0,0.0,24266.66666666667,145600.0
13829,2,3.0,2,16000,35.0,32600.0,0.0,0.0,5433.333333333333,32600.0
13830,1,9.0,3,17000,0.0,0.0,0.0,0.0,0.0,0.0
13831,1,3.0,3,34000,40.0,330500.0,33200.0,24733.33333333333,55083.33333333334,363700.0
13832,2,9.0,5,90000,0.0,0.0,218500.0,61458.33333333332,0.0,218500.0
13833,2,3.0,4,18000,43.0,98300.0,0.0,0.0,16383.333333333336,98300.0
13834,1,3.0,3,16000,52.0,67000.0,22500.0,5625.0,11166.666666666664,89500.0
13835,1,3.0,4,44000,31.0,243400.0,17500.0,17500.0,40566.66666666666,260900.0
13836,2,4.0,4,83000,64.0,160600.0,108200.0,18033.33333333333,26766.66666666667,268800.0
13837,1,3.0,3,25000,299.0,2970500.0,47100.0,11600.0,495083.33333333326,3017600.0
13838,2,3.0,3,18000,112.0,624900.0,0.0,0.0,104150.0,624900.0
13839,2,9.0,3,11000,108.0,335400.0,4700.0,1566.666666666667,55900.0,340100.0
13840,2,9.0,3,31000,103.0,297000.0,1700.0,1700.0,49500.0,298700.0
13841,1,3.0,4,36000,86.0,1658000.0,138800.0,61800.0,276333.33333333326,1796800.0
13842,2,9.0,4,106000,0.0,0.0,15500.0,3100.0,0.0,15500.0
13843,2,3.0,4,25000,143.0,102500.0,5000.0,2500.0,17083.333333333332,107500.0
13844,2,9.0,4,24000,86.0,143900.0,19500.0,3250.0,23983.33333333333,163400.0
13845,2,3.0,4,20000,212.0,641800.0,12200.0,12200.0,106966.66666666669,654000.0
13846,1,7.0,3,54000,49.0,395200.0,0.0,0.0,65866.66666666669,395200.0
13847,1,3.0,3,11000,0.0,0.0,5900.0,2950.0,0.0,5900.0
13848,1,9.0,4,50000,0.0,0.0,31300.0,5216.666666666667,0.0,31300.0
13849,2,9.0,3,23000,0.0,0.0,31600.0,7633.333333333332,0.0,31600.0
13850,1,9.0,5,63000,32.0,229500.0,56200.0,14050.0,38250.0,285700.0
13851,1,9.0,4,30000,145.0,452100.0,46500.0,13875.0,75350.0,498600.0
13852,1,9.0,4,21000,0.0,0.0,24500.0,6125.0,0.0,24500.0
13853,1,9.0,3,100000,133.0,522500.0,50700.0,21516.666666666668,87083.33333333331,573200.0
13854,1,7.0,6,30000,0.0,0.0,34900.0,11633.333333333336,0.0,34900.0
13855,1,9.0,3,60000,28.0,198400.0,81900.0,13650.0,33066.666666666664,280300.0
13856,2,3.0,3,59000,251.0,1378900.0,2100.0,525.0,229816.66666666663,1381000.0
13857,1,3.0,4,78000,17.0,63200.0,55200.0,11040.0,12640.0,118400.0
13858,1,3.0,5,23000,0.0,0.0,5000.0,5000.0,0.0,5000.0
13859,1,3.0,2,20000,11.0,9800.0,5900.0,1475.0,1960.0,15700.0
13860,2,9.0,4,13000,165.0,573900.0,4000.0,4000.0,95650.0,577900.0
13861,1,3.0,3,14000,58.0,88200.0,0.0,0.0,14700.0,88200.0
13862,1,9.0,4,26000,25.0,77900.0,15600.0,5200.0,15580.0,93500.0
13863,1,3.0,4,65000,73.0,1016900.0,75300.0,12550.0,169483.33333333337,1092200.0
13864,2,3.0,5,12000,13.0,4300.0,18000.0,3000.0,2150.0,22300.0
13865,2,9.0,3,47000,30.0,113700.0,29800.0,4966.666666666667,22740.0,143500.0
13866,1,3.0,3,20000,6.0,17100.0,27500.0,6875.0,8550.0,44600.0
13867,1,9.0,4,18000,3.0,20700.0,8800.0,2200.0,10350.0,29500.0
13868,2,3.0,4,32000,0.0,0.0,6100.0,1016.6666666666665,0.0,6100.0
13869,1,9.0,4,22000,27.0,294300.0,0.0,0.0,49050.0,294300.0
13870,2,9.0,3,22000,65.0,443900.0,24500.0,8166.666666666668,73983.33333333331,468400.0
13871,2,3.0,3,27000,73.0,273500.0,24200.0,24200.0,45583.33333333334,297700.0
13872,1,3.0,5,47000,76.0,85000.0,0.0,0.0,14166.666666666664,85000.0
13873,1,9.0,5,46000,0.0,0.0,0.0,0.0,0.0,0.0
13874,2,4.0,3,61000,38.0,967700.0,114500.0,19083.33333333333,161283.33333333337,1082200.0
13875,2,9.0,4,16000,0.0,0.0,19000.0,9500.0,0.0,19000.0
13876,1,3.0,3,19000,57.0,338200.0,103300.0,17233.333333333332,56366.66666666666,441500.0
13877,1,9.0,3,56000,90.0,290700.0,0.0,0.0,48450.0,290700.0
13878,1,3.0,3,13000,51.0,57600.0,0.0,0.0,9600.0,57600.0
13879,2,3.0,4,31000,40.0,313700.0,41000.0,8200.0,52283.33333333334,354700.0
13880,2,9.0,3,24000,31.0,168000.0,19000.0,19000.0,28000.0,187000.0
13881,2,3.0,3,71000,149.0,1356600.0,92300.0,15383.333333333336,226100.0,1448900.0
13882,1,9.0,3,20000,109.0,310600.0,0.0,0.0,51766.66666666666,310600.0
13883,2,9.0,3,19000,62.0,132500.0,0.0,0.0,22083.33333333333,132500.0
13884,2,9.0,4,39000,104.0,60600.0,45600.0,9120.0,10100.0,106200.0
13885,1,3.0,4,16000,47.0,133100.0,39800.0,7433.333333333332,22183.33333333333,172900.0
13886,2,9.0,4,10000,0.0,0.0,10500.0,5250.0,0.0,10500.0
13887,1,7.0,4,136000,53.0,902900.0,21200.0,10600.0,150483.33333333337,924100.0
13888,2,3.0,3,26000,0.0,0.0,38000.0,6333.333333333332,0.0,38000.0
13889,1,3.0,4,35000,0.0,0.0,0.0,0.0,0.0,0.0
13890,2,3.0,4,23000,11.0,41700.0,15200.0,2533.333333333333,8340.0,56900.0
13891,1,9.0,4,56000,0.0,0.0,39700.0,7140.0,0.0,39700.0
13892,1,3.0,6,21000,0.0,0.0,11700.0,1950.0,0.0,11700.0
13893,1,9.0,3,18000,9.0,22900.0,5000.0,5000.0,4580.0,27900.0
13894,2,3.0,3,33000,40.0,217800.0,33600.0,11200.0,36300.0,251400.0
13895,2,3.0,3,29000,178.0,450400.0,54100.0,9016.666666666666,75066.66666666669,504500.0
13896,2,9.0,4,66000,89.0,328700.0,26900.0,13450.0,54783.33333333334,355600.0
13897,1,3.0,3,49000,130.0,742200.0,94100.0,28483.333333333336,123700.0,836300.0
13898,2,9.0,3,18000,0.0,0.0,7800.0,3900.0,0.0,7800.0
13899,1,3.0,4,49000,0.0,0.0,36200.0,6691.666666666668,0.0,36200.0
13900,2,3.0,4,20000,258.0,767500.0,134600.0,22433.333333333336,127916.66666666669,902100.0
13901,2,9.0,4,69000,90.0,108300.0,43800.0,7893.333333333332,18050.0,152100.0
13902,1,9.0,6,37000,0.0,0.0,22000.0,10333.333333333332,0.0,22000.0
13903,1,9.0,5,50000,65.0,438100.0,4500.0,1125.0,73016.66666666669,442600.0
13904,1,9.0,3,30000,73.0,144000.0,86800.0,17611.666666666668,24000.0,230800.0
13905,2,9.0,4,34000,2.0,3400.0,40800.0,20400.0,3400.0,44200.0
13906,2,4.0,6,46000,0.0,0.0,21300.0,4260.0,0.0,21300.0
